"","Overall"
"junin.temp_max_T_4",16.0060234383213
"junin.temp_med_T_4",14.1014527980171
"junin.temp_min_T_4",21.0419826722933
"tunuyan.temp_max_T_4",9.23408389126997
"tunuyan.temp_med_T_4",10.0088183654004
"tunuyan.temp_min_T_4",39.9223104936758
"agua_amarga.temp_max_T_4",14.093107212365
"agua_amarga.temp_med_T_4",12.3275711448705
"agua_amarga.temp_min_T_4",24.7474197091992
"las_paredes.temp_max_T_4",18.8493704586293
"las_paredes.temp_med_T_4",23.2438838967225
"las_paredes.temp_min_T_4",19.8441565569722
"la_llave.temp_max_T_4",23.6884973138242
"la_llave.temp_med_T_4",19.3592783347781
"la_llave.temp_min_T_4",31.7320759632413
"junin.temp_max_T_3",34.7383346652303
"junin.temp_med_T_3",3.36865248130416
"junin.temp_min_T_3",20.5621536115136
"tunuyan.temp_max_T_3",28.0710239709607
"tunuyan.temp_med_T_3",41.9478691384011
"tunuyan.temp_min_T_3",44.5099261122859
"agua_amarga.temp_max_T_3",34.9775286024776
"agua_amarga.temp_med_T_3",32.5276606035102
"agua_amarga.temp_min_T_3",30.5113965225322
"las_paredes.temp_max_T_3",24.7263692259719
"las_paredes.temp_med_T_3",11.4079205010247
"las_paredes.temp_min_T_3",17.2641842396744
"la_llave.temp_max_T_3",37.6068416895907
"la_llave.temp_med_T_3",22.5863322492699
"la_llave.temp_min_T_3",42.4077740688455
"junin.temp_max_T_2",24.4281793885967
"junin.temp_med_T_2",0
"junin.temp_min_T_2",18.6352357838577
"tunuyan.temp_max_T_2",53.1052791538413
"tunuyan.temp_med_T_2",26.8945203930847
"tunuyan.temp_min_T_2",83.5093124483918
"agua_amarga.temp_max_T_2",49.0556842801047
"agua_amarga.temp_med_T_2",28.3293408870652
"agua_amarga.temp_min_T_2",19.8922946357468
"las_paredes.temp_max_T_2",44.5841232432338
"las_paredes.temp_med_T_2",9.22912350372494
"las_paredes.temp_min_T_2",24.9362060326395
"la_llave.temp_max_T_2",43.6333701511223
"la_llave.temp_med_T_2",27.8729330652087
"la_llave.temp_min_T_2",9.37112196670979
"junin.temp_max_T_1",78.0937876279774
"junin.temp_med_T_1",43.6862784480699
"junin.temp_min_T_1",47.2453718793755
"tunuyan.temp_max_T_1",62.1251622273735
"tunuyan.temp_med_T_1",84.0510194753883
"tunuyan.temp_min_T_1",100
"agua_amarga.temp_max_T_1",49.45709261818
"agua_amarga.temp_med_T_1",41.161249615142
"agua_amarga.temp_min_T_1",63.705920827366
"las_paredes.temp_max_T_1",39.3919604489399
"las_paredes.temp_med_T_1",51.4555182977362
"las_paredes.temp_min_T_1",73.0791780083453
"la_llave.temp_max_T_1",44.7933988396625
"la_llave.temp_med_T_1",40.6272050638949
"la_llave.temp_min_T_1",57.9552153534408
