"","Overall"
"agua_amarga.temp_max_T_4",11.4613556651305
"agua_amarga.humedad_max_T_4",10.6747256277028
"agua_amarga.temp_med_T_4",4.16202911338981
"agua_amarga.humedad_med_T_4",6.67979513311564
"agua_amarga.temp_min_T_4",32.2875673234193
"agua_amarga.humedad_min_T_4",6.75688107952901
"agua_amarga.temp_max_T_3",10.1516762559447
"agua_amarga.humedad_max_T_3",11.8376220910494
"agua_amarga.temp_med_T_3",0.816848106529989
"agua_amarga.humedad_med_T_3",8.54509006727069
"agua_amarga.temp_min_T_3",10.5986673313929
"agua_amarga.humedad_min_T_3",16.8874860243238
"agua_amarga.temp_max_T_2",32.2919299848976
"agua_amarga.humedad_max_T_2",14.0237601058239
"agua_amarga.temp_med_T_2",0
"agua_amarga.humedad_med_T_2",24.890870982557
"agua_amarga.temp_min_T_2",19.189074953595
"agua_amarga.humedad_min_T_2",22.6931706833974
"agua_amarga.temp_max_T_1",61.7450734879811
"agua_amarga.humedad_max_T_1",35.6065913082685
"agua_amarga.temp_med_T_1",70.1308758150874
"agua_amarga.humedad_med_T_1",74.0637509120939
"agua_amarga.temp_min_T_1",43.1852046779215
"agua_amarga.humedad_min_T_1",100
