"","Overall"
"junin.temp_max_T_3",57.414660543859
"junin.humedad_max_T_3",0
"junin.temp_med_T_3",67.0768639938371
"junin.humedad_med_T_3",2.15299262699649
"junin.temp_min_T_3",63.7360719798901
"junin.humedad_min_T_3",0.930792438735526
"tunuyan.temp_max_T_3",55.6949745946026
"tunuyan.humedad_max_T_3",7.64646204667254
"tunuyan.temp_med_T_3",67.8684041110118
"tunuyan.humedad_med_T_3",0.397788083867177
"tunuyan.temp_min_T_3",58.8406436352274
"tunuyan.humedad_min_T_3",0.121845662192326
"agua_amarga.temp_max_T_3",55.0614386604179
"agua_amarga.humedad_max_T_3",0.0134376195403512
"agua_amarga.temp_med_T_3",64.6171665526592
"agua_amarga.humedad_med_T_3",1.57127358663768
"agua_amarga.temp_min_T_3",63.847054509874
"agua_amarga.humedad_min_T_3",0.00305593768819705
"las_paredes.temp_max_T_3",51.5328879020639
"las_paredes.humedad_max_T_3",0.810556709693097
"las_paredes.temp_med_T_3",63.268972401633
"las_paredes.humedad_med_T_3",0.177120688121223
"las_paredes.temp_min_T_3",60.5532948540987
"las_paredes.humedad_min_T_3",0.347481041103629
"la_llave.temp_max_T_3",52.1136592178326
"la_llave.humedad_max_T_3",0.671110154065085
"la_llave.temp_med_T_3",65.3191595740611
"la_llave.humedad_med_T_3",0.68512429392773
"la_llave.temp_min_T_3",61.2493701292281
"la_llave.humedad_min_T_3",1.32088266320804
"junin.temp_max_T_2",61.253946115378
"junin.humedad_max_T_2",0.0524287509646956
"junin.temp_med_T_2",71.7012560885257
"junin.humedad_med_T_2",1.21884203149577
"junin.temp_min_T_2",69.193420070347
"junin.humedad_min_T_2",0.267726034483254
"tunuyan.temp_max_T_2",59.4838330794703
"tunuyan.humedad_max_T_2",8.66891258999701
"tunuyan.temp_med_T_2",72.7585167958594
"tunuyan.humedad_med_T_2",0.848152236664201
"tunuyan.temp_min_T_2",64.612308830033
"tunuyan.humedad_min_T_2",0.666116955568181
"agua_amarga.temp_max_T_2",58.9919834135613
"agua_amarga.humedad_max_T_2",0.000677678777395206
"agua_amarga.temp_med_T_2",69.3343399221214
"agua_amarga.humedad_med_T_2",1.2786579940342
"agua_amarga.temp_min_T_2",69.8866862688039
"agua_amarga.humedad_min_T_2",0.0727196869960172
"las_paredes.temp_max_T_2",54.5984411440148
"las_paredes.humedad_max_T_2",1.33235362507679
"las_paredes.temp_med_T_2",68.3233092143539
"las_paredes.humedad_med_T_2",0.426585797777212
"las_paredes.temp_min_T_2",68.1244312113421
"las_paredes.humedad_min_T_2",1.05366432185272
"la_llave.temp_max_T_2",55.8403685792746
"la_llave.humedad_max_T_2",0.629606218035369
"la_llave.temp_med_T_2",69.8407369030016
"la_llave.humedad_med_T_2",0.474858772567114
"la_llave.temp_min_T_2",66.9502815310654
"la_llave.humedad_min_T_2",1.98939000287193
"junin.temp_max_T_1",63.2934396839642
"junin.humedad_max_T_1",0.202464645289631
"junin.temp_med_T_1",76.4563017690315
"junin.humedad_med_T_1",0.32576502336319
"junin.temp_min_T_1",77.8457292016486
"junin.humedad_min_T_1",0.0656261999653504
"tunuyan.temp_max_T_1",61.4450568276861
"tunuyan.humedad_max_T_1",9.61693484955878
"tunuyan.temp_med_T_1",79.4963788579515
"tunuyan.humedad_med_T_1",2.12678739976586
"tunuyan.temp_min_T_1",76.1948942641351
"tunuyan.humedad_min_T_1",2.77630067946102
"agua_amarga.temp_max_T_1",61.3931438843259
"agua_amarga.humedad_max_T_1",0.232583290240007
"agua_amarga.temp_med_T_1",73.83531515125
"agua_amarga.humedad_med_T_1",0.60438896697934
"agua_amarga.temp_min_T_1",79.7119559244096
"agua_amarga.humedad_min_T_1",0.733944132037481
"las_paredes.temp_max_T_1",53.828207036892
"las_paredes.humedad_max_T_1",3.04310995933431
"las_paredes.temp_med_T_1",71.7677960740161
"las_paredes.humedad_med_T_1",1.63899178115318
"las_paredes.temp_min_T_1",77.9075601270001
"las_paredes.humedad_min_T_1",3.06103962315527
"la_llave.temp_max_T_1",54.6202086282238
"la_llave.humedad_max_T_1",1.00763520785837
"la_llave.temp_med_T_1",73.2150277447922
"la_llave.humedad_med_T_1",0.639821624409098
"la_llave.temp_min_T_1",77.22354224102
"la_llave.humedad_min_T_1",3.62667419085877
"Y",100
