"","Overall"
"junin.temp_max_T_4",46.9370362298812
"junin.temp_med_T_4",46.1449717767976
"junin.temp_min_T_4",49.7686475857624
"tunuyan.temp_max_T_4",25.7418472037477
"tunuyan.temp_med_T_4",29.558658896733
"tunuyan.temp_min_T_4",78.0285063389263
"agua_amarga.temp_max_T_4",43.2413274296721
"agua_amarga.temp_med_T_4",12.2711028877182
"agua_amarga.temp_min_T_4",62.8236492961997
"las_paredes.temp_max_T_4",45.9585016859251
"las_paredes.temp_med_T_4",48.7136501521186
"las_paredes.temp_min_T_4",19.4574232381152
"la_llave.temp_max_T_4",41.8341800273863
"la_llave.temp_med_T_4",63.49078986477
"la_llave.temp_min_T_4",35.7316132509206
"junin.temp_max_T_3",44.9020460154167
"junin.temp_med_T_3",24.3678172787728
"junin.temp_min_T_3",55.6091700186563
"tunuyan.temp_max_T_3",50.7106516914947
"tunuyan.temp_med_T_3",23.4776547375805
"tunuyan.temp_min_T_3",33.9132107251246
"agua_amarga.temp_max_T_3",49.0728957428063
"agua_amarga.temp_med_T_3",4.72854600653627
"agua_amarga.temp_min_T_3",32.3683383459198
"las_paredes.temp_max_T_3",38.8575412855138
"las_paredes.temp_med_T_3",21.1208685880884
"las_paredes.temp_min_T_3",26.0578202315289
"la_llave.temp_max_T_3",38.9484236520834
"la_llave.temp_med_T_3",49.6332837531171
"la_llave.temp_min_T_3",27.7903815651135
"junin.temp_max_T_2",92.9036800409372
"junin.temp_med_T_2",26.2233241065005
"junin.temp_min_T_2",66.14487745222
"tunuyan.temp_max_T_2",36.0108672285754
"tunuyan.temp_med_T_2",47.2009973072505
"tunuyan.temp_min_T_2",54.1891826074828
"agua_amarga.temp_max_T_2",17.5723975528718
"agua_amarga.temp_med_T_2",39.833909628263
"agua_amarga.temp_min_T_2",39.8625534593925
"las_paredes.temp_max_T_2",55.2916495345184
"las_paredes.temp_med_T_2",36.4661553619853
"las_paredes.temp_min_T_2",46.5889105859698
"la_llave.temp_max_T_2",57.881573281361
"la_llave.temp_med_T_2",0
"la_llave.temp_min_T_2",39.5960499619566
"junin.temp_max_T_1",79.8395404567875
"junin.temp_med_T_1",91.9713081658402
"junin.temp_min_T_1",71.0043660340588
"tunuyan.temp_max_T_1",100
"tunuyan.temp_med_T_1",53.9915690073398
"tunuyan.temp_min_T_1",90.5821008908272
"agua_amarga.temp_max_T_1",94.6926900144107
"agua_amarga.temp_med_T_1",61.3330101574007
"agua_amarga.temp_min_T_1",60.9782104080875
"las_paredes.temp_max_T_1",70.8541666281769
"las_paredes.temp_med_T_1",55.4255003550947
"las_paredes.temp_min_T_1",72.0346630175571
"la_llave.temp_max_T_1",86.471410901378
"la_llave.temp_med_T_1",42.7908012497644
"la_llave.temp_min_T_1",76.9833337688085
