"","Overall"
"la_llave.temp_max_T_3",50.7976012236273
"la_llave.humedad_max_T_3",0.169824978021692
"la_llave.temp_med_T_3",62.5407558317972
"la_llave.humedad_med_T_3",0.386190049678839
"la_llave.temp_min_T_3",57.5490985311412
"la_llave.humedad_min_T_3",0.89634051027675
"la_llave.temp_max_T_2",56.8511657844178
"la_llave.humedad_max_T_2",0.0367008091676034
"la_llave.temp_med_T_2",68.5115973457698
"la_llave.humedad_med_T_2",0.199967895264318
"la_llave.temp_min_T_2",62.5605814453682
"la_llave.humedad_min_T_2",1.36505568056419
"la_llave.temp_max_T_1",63.8325115693513
"la_llave.humedad_max_T_1",0.144476649655629
"la_llave.temp_med_T_1",77.5920488134329
"la_llave.humedad_med_T_1",0
"la_llave.temp_min_T_1",73.7372607376369
"la_llave.humedad_min_T_1",2.28506709380707
"Y",100
