"","Overall"
"junin.temp_max_T_1",76.9956173459018
"junin.humedad_max_T_1",0.0822320856515821
"junin.temp_med_T_1",85.3861925889968
"junin.humedad_med_T_1",1.62292249345899
"junin.temp_min_T_1",79.2860758410665
"junin.humedad_min_T_1",0.566266476668628
"tunuyan.temp_max_T_1",75.6996449555633
"tunuyan.humedad_max_T_1",11.2544994925291
"tunuyan.temp_med_T_1",84.8065836158679
"tunuyan.humedad_med_T_1",1.28870919889278
"tunuyan.temp_min_T_1",69.699745494343
"tunuyan.humedad_min_T_1",0.171804749560932
"agua_amarga.temp_max_T_1",76.1909784106557
"agua_amarga.humedad_max_T_1",0.0932615372871224
"agua_amarga.temp_med_T_1",84.5458975024106
"agua_amarga.humedad_med_T_1",2.48675620174775
"agua_amarga.temp_min_T_1",81.8735630056926
"agua_amarga.humedad_min_T_1",0
"las_paredes.temp_max_T_1",70.2602622309082
"las_paredes.humedad_max_T_1",1.01806050303617
"las_paredes.temp_med_T_1",83.9782838093375
"las_paredes.humedad_med_T_1",0.515681103816714
"las_paredes.temp_min_T_1",80.8262180643005
"las_paredes.humedad_min_T_1",0.65587808749785
"la_llave.temp_max_T_1",70.5548207673056
"la_llave.humedad_max_T_1",0.436375125990146
"la_llave.temp_med_T_1",84.07387786386
"la_llave.humedad_med_T_1",0.702570569506828
"la_llave.temp_min_T_1",77.3883366961518
"la_llave.humedad_min_T_1",2.62104822336195
"Y",100
