"","Overall"
"junin.temp_max_T_3",19.9125703482643
"junin.humedad_max_T_3",8.88957072079009
"junin.temp_med_T_3",22.410869383224
"junin.humedad_med_T_3",10.4210204666431
"junin.temp_min_T_3",24.6390801986317
"junin.humedad_min_T_3",3.99735217830511
"tunuyan.temp_max_T_3",17.2920654863703
"tunuyan.humedad_max_T_3",2.48270101594897
"tunuyan.temp_med_T_3",21.5797504045262
"tunuyan.humedad_med_T_3",3.21870187396011
"tunuyan.temp_min_T_3",36.333925721975
"tunuyan.humedad_min_T_3",14.0773756859664
"agua_amarga.temp_max_T_3",21.785906441774
"agua_amarga.humedad_max_T_3",6.66141743597652
"agua_amarga.temp_med_T_3",21.904518390588
"agua_amarga.humedad_med_T_3",6.12106029387556
"agua_amarga.temp_min_T_3",23.3806689122711
"agua_amarga.humedad_min_T_3",13.0267556202744
"las_paredes.temp_max_T_3",22.8917316850945
"las_paredes.humedad_max_T_3",1.66450504810198
"las_paredes.temp_med_T_3",21.6875894754177
"las_paredes.humedad_med_T_3",15.796138809829
"las_paredes.temp_min_T_3",22.8297495376766
"las_paredes.humedad_min_T_3",14.2918479173347
"la_llave.temp_max_T_3",22.4075007840329
"la_llave.humedad_max_T_3",2.27452283227255
"la_llave.temp_med_T_3",22.3700657841625
"la_llave.humedad_med_T_3",11.5795066854986
"la_llave.temp_min_T_3",20.3382063991538
"la_llave.humedad_min_T_3",11.5387032176813
"junin.temp_max_T_2",2.84910832229482
"junin.humedad_max_T_2",0
"junin.temp_med_T_2",2.0156634352418
"junin.humedad_med_T_2",18.1779865545334
"junin.temp_min_T_2",24.7390460730375
"junin.humedad_min_T_2",23.2657940926029
"tunuyan.temp_max_T_2",31.0248064767344
"tunuyan.humedad_max_T_2",7.13262180082765
"tunuyan.temp_med_T_2",36.6350982317257
"tunuyan.humedad_med_T_2",10.794166736576
"tunuyan.temp_min_T_2",31.600224431157
"tunuyan.humedad_min_T_2",21.3947982406448
"agua_amarga.temp_max_T_2",21.6391130773528
"agua_amarga.humedad_max_T_2",5.1123266321373
"agua_amarga.temp_med_T_2",21.4280003019341
"agua_amarga.humedad_med_T_2",13.8289015086713
"agua_amarga.temp_min_T_2",31.7417384060397
"agua_amarga.humedad_min_T_2",17.8046218710413
"las_paredes.temp_max_T_2",32.1782215128424
"las_paredes.humedad_max_T_2",10.7121884742371
"las_paredes.temp_med_T_2",32.3374024246
"las_paredes.humedad_med_T_2",19.763103615914
"las_paredes.temp_min_T_2",16.2527473960527
"las_paredes.humedad_min_T_2",18.3532263346753
"la_llave.temp_max_T_2",37.5264950919378
"la_llave.humedad_max_T_2",7.95932073036629
"la_llave.temp_med_T_2",27.6111986082888
"la_llave.humedad_med_T_2",16.3464452037509
"la_llave.temp_min_T_2",13.9808790698677
"la_llave.humedad_min_T_2",17.7016999471697
"junin.temp_max_T_1",70.6565759835029
"junin.humedad_max_T_1",20.5352057389772
"junin.temp_med_T_1",71.5137453427318
"junin.humedad_med_T_1",67.7184268828308
"junin.temp_min_T_1",25.0983864845528
"junin.humedad_min_T_1",56.8363727317582
"tunuyan.temp_max_T_1",52.8861980088232
"tunuyan.humedad_max_T_1",19.7858103033642
"tunuyan.temp_med_T_1",36.8214440883374
"tunuyan.humedad_med_T_1",100
"tunuyan.temp_min_T_1",61.6519390822294
"tunuyan.humedad_min_T_1",92.0421956869748
"agua_amarga.temp_max_T_1",45.2323981467249
"agua_amarga.humedad_max_T_1",20.2662972046011
"agua_amarga.temp_med_T_1",52.8702873076995
"agua_amarga.humedad_med_T_1",34.0748244616185
"agua_amarga.temp_min_T_1",32.3658288935397
"agua_amarga.humedad_min_T_1",78.3325867769186
"las_paredes.temp_max_T_1",79.7274087978871
"las_paredes.humedad_max_T_1",32.8828831195808
"las_paredes.temp_med_T_1",49.0899211447962
"las_paredes.humedad_med_T_1",58.8934192370399
"las_paredes.temp_min_T_1",56.163360995391
"las_paredes.humedad_min_T_1",66.8894857484019
"la_llave.temp_max_T_1",80.2842744898383
"la_llave.humedad_max_T_1",35.7499551169494
"la_llave.temp_med_T_1",37.3708836677343
"la_llave.humedad_med_T_1",64.5416324507352
"la_llave.temp_min_T_1",41.7537112711466
"la_llave.humedad_min_T_1",57.518161962247
