"","Overall"
"junin.temp_max_T_1",71.464409360018
"junin.humedad_max_T_1",0.4177268466308
"junin.temp_med_T_1",77.3166000651098
"junin.humedad_med_T_1",1.01744755610526
"junin.temp_min_T_1",71.4517400261399
"junin.humedad_min_T_1",0.350002924438031
"tunuyan.temp_max_T_1",70.7734020905419
"tunuyan.humedad_max_T_1",11.9547678658725
"tunuyan.temp_med_T_1",76.1915399688378
"tunuyan.humedad_med_T_1",1.74350116419168
"tunuyan.temp_min_T_1",61.6289093070467
"tunuyan.humedad_min_T_1",0.247663718730098
"agua_amarga.temp_max_T_1",70.6984258834078
"agua_amarga.humedad_max_T_1",0.00822008723129434
"agua_amarga.temp_med_T_1",76.8040769398992
"agua_amarga.humedad_med_T_1",1.87334878060934
"agua_amarga.temp_min_T_1",72.629853839217
"agua_amarga.humedad_min_T_1",0
"las_paredes.temp_max_T_1",66.9387815326972
"las_paredes.humedad_max_T_1",0.873062010013872
"las_paredes.temp_med_T_1",78.5189569469301
"las_paredes.humedad_med_T_1",0.383018706026298
"las_paredes.temp_min_T_1",75.7199814758561
"las_paredes.humedad_min_T_1",0.854493284668521
"la_llave.temp_max_T_1",67.9227033627974
"la_llave.humedad_max_T_1",0.456913888263318
"la_llave.temp_med_T_1",78.1728998069001
"la_llave.humedad_med_T_1",0.644415654803784
"la_llave.temp_min_T_1",70.215621740579
"la_llave.humedad_min_T_1",2.12110410639711
"Y",100
