"","Overall"
"junin.temp_max_T_3",38.1358886817631
"junin.temp_med_T_3",7.44960460552436
"junin.temp_min_T_3",35.8171638945994
"tunuyan.temp_max_T_3",14.5503559903138
"tunuyan.temp_med_T_3",22.2545906086929
"tunuyan.temp_min_T_3",42.6693415949303
"agua_amarga.temp_max_T_3",0
"agua_amarga.temp_med_T_3",9.50259633027273
"agua_amarga.temp_min_T_3",24.6133543103058
"las_paredes.temp_max_T_3",43.5035812571383
"las_paredes.temp_med_T_3",29.9809184252968
"las_paredes.temp_min_T_3",30.3791249788497
"la_llave.temp_max_T_3",30.5328427207211
"la_llave.temp_med_T_3",23.8661626796183
"la_llave.temp_min_T_3",22.5721676174755
"junin.temp_max_T_2",35.271139886397
"junin.temp_med_T_2",5.39216391514467
"junin.temp_min_T_2",32.501077312906
"tunuyan.temp_max_T_2",52.1545153462426
"tunuyan.temp_med_T_2",36.0299105258103
"tunuyan.temp_min_T_2",47.055455555272
"agua_amarga.temp_max_T_2",52.6684659583348
"agua_amarga.temp_med_T_2",20.6652019436728
"agua_amarga.temp_min_T_2",22.0912199375025
"las_paredes.temp_max_T_2",25.6126184735292
"las_paredes.temp_med_T_2",27.9447646115347
"las_paredes.temp_min_T_2",30.6220360660891
"la_llave.temp_max_T_2",19.5606269841658
"la_llave.temp_med_T_2",6.84534406191503
"la_llave.temp_min_T_2",12.1537526701141
"junin.temp_max_T_1",33.9477787056827
"junin.temp_med_T_1",36.139028470977
"junin.temp_min_T_1",35.3047742219086
"tunuyan.temp_max_T_1",54.1145163617445
"tunuyan.temp_med_T_1",18.5598478757072
"tunuyan.temp_min_T_1",100
"agua_amarga.temp_max_T_1",51.4037521444729
"agua_amarga.temp_med_T_1",43.779129669341
"agua_amarga.temp_min_T_1",41.7605550682512
"las_paredes.temp_max_T_1",83.0835583060198
"las_paredes.temp_med_T_1",34.8114104326791
"las_paredes.temp_min_T_1",57.0549346791874
"la_llave.temp_max_T_1",74.4007053544065
"la_llave.temp_med_T_1",34.5846060414999
"la_llave.temp_min_T_1",45.9286933554564
