"","Overall"
"junin.temp_max_T_2",51.8406770977684
"junin.temp_med_T_2",16.8689712577085
"junin.temp_min_T_2",41.2153653330988
"tunuyan.temp_max_T_2",39.2217763564945
"tunuyan.temp_med_T_2",39.9141310539649
"tunuyan.temp_min_T_2",51.6432456576623
"agua_amarga.temp_max_T_2",40.2382394568472
"agua_amarga.temp_med_T_2",25.3766936627171
"agua_amarga.temp_min_T_2",38.0949545137341
"las_paredes.temp_max_T_2",39.0291649208154
"las_paredes.temp_med_T_2",41.9936020688142
"las_paredes.temp_min_T_2",15.8743241451474
"la_llave.temp_max_T_2",62.0667741258687
"la_llave.temp_med_T_2",0
"la_llave.temp_min_T_2",41.1173375531876
"junin.temp_max_T_1",42.6500740057467
"junin.temp_med_T_1",24.3408668850215
"junin.temp_min_T_1",40.5808414988663
"tunuyan.temp_max_T_1",37.87530569646
"tunuyan.temp_med_T_1",32.4796893981924
"tunuyan.temp_min_T_1",68.1535471126208
"agua_amarga.temp_max_T_1",37.7897524206896
"agua_amarga.temp_med_T_1",27.095301670645
"agua_amarga.temp_min_T_1",47.2488377296126
"las_paredes.temp_max_T_1",100
"las_paredes.temp_med_T_1",65.5375847068245
"las_paredes.temp_min_T_1",58.515898827582
"la_llave.temp_max_T_1",64.6598049849273
"la_llave.temp_med_T_1",36.6506485710486
"la_llave.temp_min_T_1",51.3563101329437
