"","Overall"
"junin.temp_max_T_4",13.604679500009
"junin.temp_med_T_4",17.7061543371965
"junin.temp_min_T_4",44.1561949210379
"tunuyan.temp_max_T_4",5.40474643915965
"tunuyan.temp_med_T_4",2.81241603669898
"tunuyan.temp_min_T_4",50.0192458786198
"agua_amarga.temp_max_T_4",4.88862746192431
"agua_amarga.temp_med_T_4",21.1337117240703
"agua_amarga.temp_min_T_4",20.6974467574381
"las_paredes.temp_max_T_4",37.5042239617145
"las_paredes.temp_med_T_4",28.4043104132964
"las_paredes.temp_min_T_4",50.1439123286084
"la_llave.temp_max_T_4",26.1479562048967
"la_llave.temp_med_T_4",29.9247669942491
"la_llave.temp_min_T_4",43.4226694203873
"junin.temp_max_T_3",7.663984029207
"junin.temp_med_T_3",11.5960041366527
"junin.temp_min_T_3",29.7627050931441
"tunuyan.temp_max_T_3",21.5606542213574
"tunuyan.temp_med_T_3",1.63059373416209
"tunuyan.temp_min_T_3",30.62999275204
"agua_amarga.temp_max_T_3",41.1284434030438
"agua_amarga.temp_med_T_3",19.1730369349811
"agua_amarga.temp_min_T_3",36.1634343933268
"las_paredes.temp_max_T_3",8.7971149789774
"las_paredes.temp_med_T_3",10.6144135420358
"las_paredes.temp_min_T_3",58.2338361652389
"la_llave.temp_max_T_3",30.7047937071558
"la_llave.temp_med_T_3",0
"la_llave.temp_min_T_3",31.679596991827
"junin.temp_max_T_2",44.1775484286689
"junin.temp_med_T_2",0.796119914329619
"junin.temp_min_T_2",3.65033990642653
"tunuyan.temp_max_T_2",34.5749001029612
"tunuyan.temp_med_T_2",33.6802210172883
"tunuyan.temp_min_T_2",49.5264902721195
"agua_amarga.temp_max_T_2",32.5015306242231
"agua_amarga.temp_med_T_2",9.33134852961702
"agua_amarga.temp_min_T_2",25.91181774621
"las_paredes.temp_max_T_2",73.2400877935921
"las_paredes.temp_med_T_2",36.7729621990698
"las_paredes.temp_min_T_2",28.3738720634603
"la_llave.temp_max_T_2",58.2473032699848
"la_llave.temp_med_T_2",28.457504526329
"la_llave.temp_min_T_2",16.8758507489497
"junin.temp_max_T_1",52.3469600397614
"junin.temp_med_T_1",33.3986353864514
"junin.temp_min_T_1",48.9607081546661
"tunuyan.temp_max_T_1",49.5253224322625
"tunuyan.temp_med_T_1",18.3857886522573
"tunuyan.temp_min_T_1",68.9464550502256
"agua_amarga.temp_max_T_1",41.5208461784274
"agua_amarga.temp_med_T_1",34.1431301761099
"agua_amarga.temp_min_T_1",35.1094590651104
"las_paredes.temp_max_T_1",100
"las_paredes.temp_med_T_1",80.71851794968
"las_paredes.temp_min_T_1",93.8312394320395
"la_llave.temp_max_T_1",67.1347454972677
"la_llave.temp_med_T_1",63.1837369120998
"la_llave.temp_min_T_1",77.5822573533447
