"","Overall"
"junin.temp_max_T_4",29.7849793418553
"junin.temp_med_T_4",13.3339008028006
"junin.temp_min_T_4",42.1062055747316
"tunuyan.temp_max_T_4",15.0792104373182
"tunuyan.temp_med_T_4",40.091380777229
"tunuyan.temp_min_T_4",54.3167488491021
"agua_amarga.temp_max_T_4",26.7209946783486
"agua_amarga.temp_med_T_4",20.9184523205202
"agua_amarga.temp_min_T_4",53.2721223385606
"las_paredes.temp_max_T_4",24.4646924360252
"las_paredes.temp_med_T_4",32.0636340392513
"las_paredes.temp_min_T_4",36.8884197735267
"la_llave.temp_max_T_4",0
"la_llave.temp_med_T_4",35.9419211915379
"la_llave.temp_min_T_4",32.6557977666782
"junin.temp_max_T_3",15.2646184696261
"junin.temp_med_T_3",11.6848212780669
"junin.temp_min_T_3",38.245157847276
"tunuyan.temp_max_T_3",26.7899945128772
"tunuyan.temp_med_T_3",17.6467774166017
"tunuyan.temp_min_T_3",51.3113201499274
"agua_amarga.temp_max_T_3",31.8457874384683
"agua_amarga.temp_med_T_3",11.7796948344223
"agua_amarga.temp_min_T_3",33.8267283137652
"las_paredes.temp_max_T_3",22.5520115252255
"las_paredes.temp_med_T_3",29.7351071911918
"las_paredes.temp_min_T_3",34.9937957422851
"la_llave.temp_max_T_3",34.1660334155418
"la_llave.temp_med_T_3",9.01160599283772
"la_llave.temp_min_T_3",36.684143353859
"junin.temp_max_T_2",42.3689589450806
"junin.temp_med_T_2",6.78595655698041
"junin.temp_min_T_2",15.316963938353
"tunuyan.temp_max_T_2",47.6498768490794
"tunuyan.temp_med_T_2",37.5043107519828
"tunuyan.temp_min_T_2",55.2248197755668
"agua_amarga.temp_max_T_2",51.9798996299487
"agua_amarga.temp_med_T_2",30.6072242150041
"agua_amarga.temp_min_T_2",47.7774634918268
"las_paredes.temp_max_T_2",58.152495260695
"las_paredes.temp_med_T_2",23.4961782769898
"las_paredes.temp_min_T_2",27.607290542096
"la_llave.temp_max_T_2",52.8313517194235
"la_llave.temp_med_T_2",6.06975315428838
"la_llave.temp_min_T_2",21.3499888002539
"junin.temp_max_T_1",69.2247572653255
"junin.temp_med_T_1",50.601926422572
"junin.temp_min_T_1",32.192810049159
"tunuyan.temp_max_T_1",56.0054133333229
"tunuyan.temp_med_T_1",49.781895699288
"tunuyan.temp_min_T_1",100
"agua_amarga.temp_max_T_1",61.4863319383892
"agua_amarga.temp_med_T_1",56.2622780700851
"agua_amarga.temp_min_T_1",49.6313667558532
"las_paredes.temp_max_T_1",99.5047349935738
"las_paredes.temp_med_T_1",60.6491035666824
"las_paredes.temp_min_T_1",60.7975627741504
"la_llave.temp_max_T_1",77.2346065202416
"la_llave.temp_med_T_1",55.8495666849374
"la_llave.temp_min_T_1",63.4060547578788
