"","Overall"
"junin.temp_max_T_1",58.4361408044765
"junin.temp_med_T_1",5.10927025583557
"junin.temp_min_T_1",27.26119110688
"tunuyan.temp_max_T_1",0
"tunuyan.temp_med_T_1",9.97828737493842
"tunuyan.temp_min_T_1",81.3102775667275
"agua_amarga.temp_max_T_1",61.5705220929398
"agua_amarga.temp_med_T_1",23.6458054564096
"agua_amarga.temp_min_T_1",32.8935909225753
"las_paredes.temp_max_T_1",94.0556904659362
"las_paredes.temp_med_T_1",58.9470945943794
"las_paredes.temp_min_T_1",47.0654056114545
"la_llave.temp_max_T_1",100
"la_llave.temp_med_T_1",15.0595966755416
"la_llave.temp_min_T_1",73.9777939388448
