"","Overall"
"junin.temp_max_T_3",55.7575103400052
"junin.humedad_max_T_3",0.00283861977041466
"junin.temp_med_T_3",64.8766871714352
"junin.humedad_med_T_3",2.21279454668619
"junin.temp_min_T_3",61.2551330412594
"junin.humedad_min_T_3",1.19357056129295
"tunuyan.temp_max_T_3",54.6220462569676
"tunuyan.humedad_max_T_3",7.88045330514604
"tunuyan.temp_med_T_3",64.9069121065076
"tunuyan.humedad_med_T_3",0.323652407410214
"tunuyan.temp_min_T_3",54.6689204599569
"tunuyan.humedad_min_T_3",0
"agua_amarga.temp_max_T_3",54.2599925755265
"agua_amarga.humedad_max_T_3",0.108563545724657
"agua_amarga.temp_med_T_3",62.7799849996643
"agua_amarga.humedad_med_T_3",2.2176115983222
"agua_amarga.temp_min_T_3",60.7959910707139
"agua_amarga.humedad_min_T_3",0.0981619338265921
"las_paredes.temp_max_T_3",50.9406216252579
"las_paredes.humedad_max_T_3",0.580205682391719
"las_paredes.temp_med_T_3",61.2178902526759
"las_paredes.humedad_med_T_3",0.190142878509197
"las_paredes.temp_min_T_3",57.4169225424298
"las_paredes.humedad_min_T_3",0.16318724321636
"la_llave.temp_max_T_3",51.0249243314288
"la_llave.humedad_max_T_3",0.631056670027502
"la_llave.temp_med_T_3",62.7138236498708
"la_llave.humedad_med_T_3",0.84642209976206
"la_llave.temp_min_T_3",57.7452286201383
"la_llave.humedad_min_T_3",1.35421558202083
"junin.temp_max_T_2",61.3623284005262
"junin.humedad_max_T_2",0.0838428291217214
"junin.temp_med_T_2",69.9906797321865
"junin.humedad_med_T_2",1.76517315167658
"junin.temp_min_T_2",65.6884287541421
"junin.humedad_min_T_2",0.838671401632592
"tunuyan.temp_max_T_2",60.3461707574516
"tunuyan.humedad_max_T_2",9.06808637505305
"tunuyan.temp_med_T_2",69.6756927382207
"tunuyan.humedad_med_T_2",0.682925276492262
"tunuyan.temp_min_T_2",58.2623075457082
"tunuyan.humedad_min_T_2",0.0607371915063821
"agua_amarga.temp_max_T_2",59.9001535733785
"agua_amarga.humedad_max_T_2",0.0673575020073904
"agua_amarga.temp_med_T_2",68.1276838028441
"agua_amarga.humedad_med_T_2",2.20469565960703
"agua_amarga.temp_min_T_2",65.6858493849058
"agua_amarga.humedad_min_T_2",0.0205381647873328
"las_paredes.temp_max_T_2",56.6694015994985
"las_paredes.humedad_max_T_2",0.769988206312916
"las_paredes.temp_med_T_2",67.6965441901897
"las_paredes.humedad_med_T_2",0.257942758248474
"las_paredes.temp_min_T_2",63.7616543881603
"las_paredes.humedad_min_T_2",0.348693969144947
"la_llave.temp_max_T_2",57.0505204365453
"la_llave.humedad_max_T_2",0.498547556547542
"la_llave.temp_med_T_2",68.6570789021387
"la_llave.humedad_med_T_2",0.661060322075825
"la_llave.temp_min_T_2",62.7335576658733
"la_llave.humedad_min_T_2",1.82076521176892
"junin.temp_max_T_1",69.4605819813446
"junin.humedad_max_T_1",0.231607720811479
"junin.temp_med_T_1",77.9490434956536
"junin.humedad_med_T_1",0.957737639822108
"junin.temp_min_T_1",73.7278379295205
"junin.humedad_min_T_1",0.188891152969693
"tunuyan.temp_max_T_1",67.9071377672747
"tunuyan.humedad_max_T_1",11.069568029125
"tunuyan.temp_med_T_1",77.2885639959528
"tunuyan.humedad_med_T_1",1.56416545648055
"tunuyan.temp_min_T_1",65.1777632307014
"tunuyan.humedad_min_T_1",0.640955571382461
"agua_amarga.temp_max_T_1",67.8508366955055
"agua_amarga.humedad_max_T_1",0.00217376275504767
"agua_amarga.temp_med_T_1",75.7878456673458
"agua_amarga.humedad_med_T_1",1.61609777798958
"agua_amarga.temp_min_T_1",74.440809079456
"agua_amarga.humedad_min_T_1",0.0258529025126553
"las_paredes.temp_max_T_1",63.6406346235352
"las_paredes.humedad_max_T_1",1.35229779018519
"las_paredes.temp_med_T_1",77.1354620232147
"las_paredes.humedad_med_T_1",0.513492352338085
"las_paredes.temp_min_T_1",76.0325782845779
"las_paredes.humedad_min_T_1",1.17193517760412
"la_llave.temp_max_T_1",63.9996112652178
"la_llave.humedad_max_T_1",0.605825455073083
"la_llave.temp_med_T_1",77.6955772028992
"la_llave.humedad_med_T_1",0.462016311104601
"la_llave.temp_min_T_1",73.8585988767719
"la_llave.humedad_min_T_1",2.7365260222186
"Y",100
