"","Overall"
"junin.temp_max_T_3",9.27064902668705
"junin.humedad_max_T_3",13.7206851316302
"junin.temp_med_T_3",11.2474164275349
"junin.humedad_med_T_3",16.2675407223819
"junin.temp_min_T_3",30.7343140437858
"junin.humedad_min_T_3",0.154167355306655
"tunuyan.temp_max_T_3",20.4443133673055
"tunuyan.humedad_max_T_3",3.83150502219267
"tunuyan.temp_med_T_3",21.084415300124
"tunuyan.humedad_med_T_3",1.95729715360386
"tunuyan.temp_min_T_3",27.6306148453262
"tunuyan.humedad_min_T_3",13.1003554366681
"agua_amarga.temp_max_T_3",16.1947245161673
"agua_amarga.humedad_max_T_3",10.8476997166094
"agua_amarga.temp_med_T_3",17.3914042554788
"agua_amarga.humedad_med_T_3",0
"agua_amarga.temp_min_T_3",29.6020884451816
"agua_amarga.humedad_min_T_3",11.2892580898133
"las_paredes.temp_max_T_3",9.37772201582508
"las_paredes.humedad_max_T_3",1.07147774676458
"las_paredes.temp_med_T_3",16.1934275516307
"las_paredes.humedad_med_T_3",17.9692597499972
"las_paredes.temp_min_T_3",18.2786737120218
"las_paredes.humedad_min_T_3",9.60379783386181
"la_llave.temp_max_T_3",21.5081031031892
"la_llave.humedad_max_T_3",4.8382778266979
"la_llave.temp_med_T_3",23.2412895285258
"la_llave.humedad_med_T_3",10.7888282085727
"la_llave.temp_min_T_3",30.5684442901111
"la_llave.humedad_min_T_3",3.66764927717236
"junin.temp_max_T_2",25.0284251219143
"junin.humedad_max_T_2",7.08938193795091
"junin.temp_med_T_2",15.438183478459
"junin.humedad_med_T_2",16.2881516367837
"junin.temp_min_T_2",17.6279818706165
"junin.humedad_min_T_2",13.8716090165425
"tunuyan.temp_max_T_2",19.9854066714484
"tunuyan.humedad_max_T_2",13.8275838155457
"tunuyan.temp_med_T_2",31.074482830802
"tunuyan.humedad_med_T_2",4.41993881375676
"tunuyan.temp_min_T_2",33.0597820725731
"tunuyan.humedad_min_T_2",10.4334718306501
"agua_amarga.temp_max_T_2",15.9090474391771
"agua_amarga.humedad_max_T_2",8.90333413664043
"agua_amarga.temp_med_T_2",10.5113748118683
"agua_amarga.humedad_med_T_2",6.96833161231092
"agua_amarga.temp_min_T_2",25.4290362288074
"agua_amarga.humedad_min_T_2",19.3522782518825
"las_paredes.temp_max_T_2",41.2012983412484
"las_paredes.humedad_max_T_2",2.28547880471123
"las_paredes.temp_med_T_2",20.0521104721187
"las_paredes.humedad_med_T_2",19.6511721409342
"las_paredes.temp_min_T_2",2.87774445816198
"las_paredes.humedad_min_T_2",19.0437385489109
"la_llave.temp_max_T_2",12.9670789249328
"la_llave.humedad_max_T_2",4.99696087433384
"la_llave.temp_med_T_2",32.5498726115269
"la_llave.humedad_med_T_2",11.3171416036861
"la_llave.temp_min_T_2",28.7786943827741
"la_llave.humedad_min_T_2",18.8645763551791
"junin.temp_max_T_1",42.0177510728159
"junin.humedad_max_T_1",19.1915629938185
"junin.temp_med_T_1",39.6062672088191
"junin.humedad_med_T_1",60.8799471825094
"junin.temp_min_T_1",26.1969522863677
"junin.humedad_min_T_1",50.2682574863065
"tunuyan.temp_max_T_1",29.4772915361377
"tunuyan.humedad_max_T_1",19.1840730248342
"tunuyan.temp_med_T_1",26.1703390842523
"tunuyan.humedad_med_T_1",68.623895874654
"tunuyan.temp_min_T_1",42.573313806363
"tunuyan.humedad_min_T_1",65.5630697228279
"agua_amarga.temp_max_T_1",38.0855261619797
"agua_amarga.humedad_max_T_1",21.1012078626304
"agua_amarga.temp_med_T_1",31.8320345254205
"agua_amarga.humedad_med_T_1",33.2414309928147
"agua_amarga.temp_min_T_1",22.4418214092937
"agua_amarga.humedad_min_T_1",89.7469299871171
"las_paredes.temp_max_T_1",100
"las_paredes.humedad_max_T_1",25.7993026665276
"las_paredes.temp_med_T_1",76.0173097647932
"las_paredes.humedad_med_T_1",60.4638666802837
"las_paredes.temp_min_T_1",54.1879122879093
"las_paredes.humedad_min_T_1",76.4194043720109
"la_llave.temp_max_T_1",78.7695797626208
"la_llave.humedad_max_T_1",31.3713332559846
"la_llave.temp_med_T_1",55.6314709145697
"la_llave.humedad_med_T_1",43.9854274531967
"la_llave.temp_min_T_1",41.0027878382207
"la_llave.humedad_min_T_1",62.0316287957197
