"","Overall"
"tunuyan.temp_max_T_4",52.1419941556586
"tunuyan.humedad_max_T_4",6.41393072124312
"tunuyan.temp_med_T_4",64.3443639126226
"tunuyan.humedad_med_T_4",0.195874806678673
"tunuyan.temp_min_T_4",55.6589359572197
"tunuyan.humedad_min_T_4",0
"tunuyan.temp_max_T_3",55.655363713214
"tunuyan.humedad_max_T_3",7.611421693709
"tunuyan.temp_med_T_3",67.8450468147248
"tunuyan.humedad_med_T_3",0.365249715438714
"tunuyan.temp_min_T_3",58.8158943677645
"tunuyan.humedad_min_T_3",0.0907718773912494
"tunuyan.temp_max_T_2",59.4608547776703
"tunuyan.humedad_max_T_2",8.63963034821029
"tunuyan.temp_med_T_2",72.7393214784399
"tunuyan.humedad_med_T_2",0.816034688589581
"tunuyan.temp_min_T_2",64.5804604147583
"tunuyan.humedad_min_T_2",0.634412442609984
"tunuyan.temp_max_T_1",61.4135840807555
"tunuyan.humedad_max_T_1",9.58681214579859
"tunuyan.temp_med_T_1",79.4838609139957
"tunuyan.humedad_med_T_1",2.09454008662849
"tunuyan.temp_min_T_1",76.1872187983645
"tunuyan.humedad_min_T_1",2.73718717293515
"Y",100
