"","Overall"
"tunuyan.temp_max_T_3",16.1909409956421
"tunuyan.humedad_max_T_3",12.7116358916582
"tunuyan.temp_med_T_3",0
"tunuyan.humedad_med_T_3",5.76832368937221
"tunuyan.temp_min_T_3",7.34082020648872
"tunuyan.humedad_min_T_3",8.91643102739222
"tunuyan.temp_max_T_2",20.8451839252647
"tunuyan.humedad_max_T_2",8.33740874254189
"tunuyan.temp_med_T_2",5.10443853468876
"tunuyan.humedad_med_T_2",16.4369639127008
"tunuyan.temp_min_T_2",4.25223907253777
"tunuyan.humedad_min_T_2",16.3431991490271
"tunuyan.temp_max_T_1",46.4606750932313
"tunuyan.humedad_max_T_1",18.9655853828273
"tunuyan.temp_med_T_1",62.5077985149087
"tunuyan.humedad_med_T_1",86.9082778514908
"tunuyan.temp_min_T_1",42.9664880428164
"tunuyan.humedad_min_T_1",100
