"","Overall"
"junin.temp_max_T_1",36.3325460596197
"junin.temp_med_T_1",0
"junin.temp_min_T_1",27.9903237717076
"tunuyan.temp_max_T_1",45.5070771712852
"tunuyan.temp_med_T_1",3.49565128404002
"tunuyan.temp_min_T_1",32.7565642998742
"agua_amarga.temp_max_T_1",32.1669307932428
"agua_amarga.temp_med_T_1",2.52838166935033
"agua_amarga.temp_min_T_1",48.7373115813621
"las_paredes.temp_max_T_1",100
"las_paredes.temp_med_T_1",40.6152400264791
"las_paredes.temp_min_T_1",31.7572799635321
"la_llave.temp_max_T_1",51.3340342982014
"la_llave.temp_med_T_1",0.572886647344512
"la_llave.temp_min_T_1",43.8237579495351
