"","Overall"
"las_paredes.temp_max_T_3",50.1589134727783
"las_paredes.humedad_max_T_3",0.304567388246442
"las_paredes.temp_med_T_3",59.9944186423606
"las_paredes.humedad_med_T_3",0.153681916027583
"las_paredes.temp_min_T_3",56.2666259997496
"las_paredes.humedad_min_T_3",0
"las_paredes.temp_max_T_2",57.3796654238618
"las_paredes.humedad_max_T_2",0.383545364544556
"las_paredes.temp_med_T_2",67.3906418919473
"las_paredes.humedad_med_T_2",0.175345783438745
"las_paredes.temp_min_T_2",62.510768087675
"las_paredes.humedad_min_T_2",0.117627611239167
"las_paredes.temp_max_T_1",66.8558470982915
"las_paredes.humedad_max_T_1",0.757298000964429
"las_paredes.temp_med_T_1",78.4684234353283
"las_paredes.humedad_med_T_1",0.262145838806275
"las_paredes.temp_min_T_1",75.6761454842882
"las_paredes.humedad_min_T_1",0.739230970453574
"Y",100
