"","Overall"
"junin.temp_max_T_1",65.036107827698
"junin.temp_med_T_1",9.85258887139234
"junin.temp_min_T_1",30.8192069872975
"tunuyan.temp_max_T_1",68.7780425364978
"tunuyan.temp_med_T_1",51.5305438680374
"tunuyan.temp_min_T_1",98.9018194985668
"agua_amarga.temp_max_T_1",58.2454783000274
"agua_amarga.temp_med_T_1",0
"agua_amarga.temp_min_T_1",23.160323170564
"las_paredes.temp_max_T_1",100
"las_paredes.temp_med_T_1",16.7907742515118
"las_paredes.temp_min_T_1",23.1640223120931
"la_llave.temp_max_T_1",87.8489602925211
"la_llave.temp_med_T_1",14.491374548023
"la_llave.temp_min_T_1",44.1205824284026
