"","Overall"
"junin.temp_max_T_3",35.036305968098
"junin.temp_med_T_3",7.94940902617985
"junin.temp_min_T_3",17.1011771428334
"tunuyan.temp_max_T_3",1.85671957505648
"tunuyan.temp_med_T_3",14.9998961210197
"tunuyan.temp_min_T_3",31.503328431706
"agua_amarga.temp_max_T_3",23.6034101743923
"agua_amarga.temp_med_T_3",5.31569686396556
"agua_amarga.temp_min_T_3",37.1308246214126
"las_paredes.temp_max_T_3",27.618108500755
"las_paredes.temp_med_T_3",19.4726272063045
"las_paredes.temp_min_T_3",49.1420347535365
"la_llave.temp_max_T_3",28.6906458183799
"la_llave.temp_med_T_3",27.29637966108
"la_llave.temp_min_T_3",29.2964082574735
"junin.temp_max_T_2",32.2349766812684
"junin.temp_med_T_2",0
"junin.temp_min_T_2",21.7542080333639
"tunuyan.temp_max_T_2",24.3682230800132
"tunuyan.temp_med_T_2",32.9170993397061
"tunuyan.temp_min_T_2",76.8464536489904
"agua_amarga.temp_max_T_2",11.6384091934372
"agua_amarga.temp_med_T_2",5.6533068997186
"agua_amarga.temp_min_T_2",38.8999428753625
"las_paredes.temp_max_T_2",46.5931392300515
"las_paredes.temp_med_T_2",25.4533306283464
"las_paredes.temp_min_T_2",34.2268092735439
"la_llave.temp_max_T_2",59.3819924218299
"la_llave.temp_med_T_2",11.7559158367986
"la_llave.temp_min_T_2",29.8023405539974
"junin.temp_max_T_1",49.7229349223912
"junin.temp_med_T_1",31.5805089756871
"junin.temp_min_T_1",27.6766100419453
"tunuyan.temp_max_T_1",34.4335388795254
"tunuyan.temp_med_T_1",19.3181655492699
"tunuyan.temp_min_T_1",86.7100148651423
"agua_amarga.temp_max_T_1",53.6668150209329
"agua_amarga.temp_med_T_1",22.7497375653185
"agua_amarga.temp_min_T_1",33.9346301669426
"las_paredes.temp_max_T_1",99.7347813776072
"las_paredes.temp_med_T_1",43.3689966666923
"las_paredes.temp_min_T_1",81.5280747015568
"la_llave.temp_max_T_1",90.2170095164904
"la_llave.temp_med_T_1",49.3664942218886
"la_llave.temp_min_T_1",100
