"","Overall"
"junin.temp_max_T_3",22.0336521261941
"junin.humedad_max_T_3",3.34765303696193
"junin.temp_med_T_3",11.0775546674528
"junin.humedad_med_T_3",22.0781285236413
"junin.temp_min_T_3",11.9709824548143
"junin.humedad_min_T_3",11.9948919571767
"junin.temp_max_T_2",24.8413494309138
"junin.humedad_max_T_2",15.644001063622
"junin.temp_med_T_2",0
"junin.humedad_med_T_2",31.0649529582056
"junin.temp_min_T_2",7.64791966234048
"junin.humedad_min_T_2",22.4631331393343
"junin.temp_max_T_1",37.8597845635765
"junin.humedad_max_T_1",30.9304431174003
"junin.temp_med_T_1",73.8514812100845
"junin.humedad_med_T_1",100
"junin.temp_min_T_1",26.8848268630236
"junin.humedad_min_T_1",75.9305074114619
