"","Overall"
"junin.temp_max_T_1",76.631387868856
"junin.humedad_max_T_1",0
"junin.temp_med_T_1",87.1252389993725
"junin.humedad_med_T_1",2.15816716857868
"junin.temp_min_T_1",82.9523002213975
"junin.humedad_min_T_1",0.655615987338355
"tunuyan.temp_max_T_1",75.2131653102444
"tunuyan.humedad_max_T_1",10.3753363236984
"tunuyan.temp_med_T_1",85.2770560736089
"tunuyan.humedad_med_T_1",0.8798711649863
"tunuyan.temp_min_T_1",70.7807461770169
"tunuyan.humedad_min_T_1",0.162397567085192
"agua_amarga.temp_max_T_1",75.0560142706538
"agua_amarga.humedad_max_T_1",0.21638531103417
"agua_amarga.temp_med_T_1",84.223691722629
"agua_amarga.humedad_med_T_1",2.57654140431065
"agua_amarga.temp_min_T_1",82.4832334425504
"agua_amarga.humedad_min_T_1",0.0307941661369611
"las_paredes.temp_max_T_1",67.8851893772349
"las_paredes.humedad_max_T_1",0.856433790979929
"las_paredes.temp_med_T_1",82.9198412171677
"las_paredes.humedad_med_T_1",0.352024810714563
"las_paredes.temp_min_T_1",80.8715225978232
"las_paredes.humedad_min_T_1",0.52367991768513
"la_llave.temp_max_T_1",68.5852609229752
"la_llave.humedad_max_T_1",0.568536781420046
"la_llave.temp_med_T_1",83.1664973204887
"la_llave.humedad_med_T_1",0.609517438877249
"la_llave.temp_min_T_1",77.86123076794
"la_llave.humedad_min_T_1",2.15262554596715
"Y",100
