"","Overall"
"las_paredes.temp_max_T_2",57.351493600438
"las_paredes.humedad_max_T_2",0.269660841774686
"las_paredes.temp_med_T_2",67.3685424704683
"las_paredes.humedad_med_T_2",0.0610709751968864
"las_paredes.temp_min_T_2",62.4793090966205
"las_paredes.humedad_min_T_2",0
"las_paredes.temp_max_T_1",66.8373485932542
"las_paredes.humedad_max_T_1",0.635694967176773
"las_paredes.temp_med_T_1",78.4564396773728
"las_paredes.humedad_med_T_1",0.146488795710867
"las_paredes.temp_min_T_1",75.6623372077475
"las_paredes.humedad_min_T_1",0.623429555207005
"Y",100
