"","Overall"
"junin.temp_max_T_1",47.6064004453477
"junin.temp_med_T_1",0
"junin.temp_min_T_1",16.1567547555812
"tunuyan.temp_max_T_1",38.7148075071202
"tunuyan.temp_med_T_1",17.9913591539013
"tunuyan.temp_min_T_1",81.3291617287152
"agua_amarga.temp_max_T_1",66.6180633499625
"agua_amarga.temp_med_T_1",9.89946394131698
"agua_amarga.temp_min_T_1",17.4131119999013
"las_paredes.temp_max_T_1",87.5391586132789
"las_paredes.temp_med_T_1",27.2724327696066
"las_paredes.temp_min_T_1",45.894015783185
"la_llave.temp_max_T_1",100
"la_llave.temp_med_T_1",14.9092530217521
"la_llave.temp_min_T_1",45.2214220675083
