"","Overall"
"junin.temp_max_T_4",56.8643482257056
"junin.temp_med_T_4",29.6781824848943
"junin.temp_min_T_4",63.0341650967007
"junin.temp_max_T_3",61.8933835685222
"junin.temp_med_T_3",0
"junin.temp_min_T_3",42.5645149676525
"junin.temp_max_T_2",83.6023387752079
"junin.temp_med_T_2",5.05416809179849
"junin.temp_min_T_2",17.8310961548499
"junin.temp_max_T_1",100
"junin.temp_med_T_1",80.6035671778968
"junin.temp_min_T_1",59.6868349340048
