"","Overall"
"junin.temp_max_T_2",26.1129160469992
"junin.temp_med_T_2",20.0712205848875
"junin.temp_min_T_2",28.6888370219769
"tunuyan.temp_max_T_2",21.9900522083824
"tunuyan.temp_med_T_2",51.3828390120915
"tunuyan.temp_min_T_2",51.5070123047847
"agua_amarga.temp_max_T_2",17.8944368291542
"agua_amarga.temp_med_T_2",19.680668006268
"agua_amarga.temp_min_T_2",48.0628260153348
"las_paredes.temp_max_T_2",13.4146935800136
"las_paredes.temp_med_T_2",29.5797354695092
"las_paredes.temp_min_T_2",22.2726255580977
"la_llave.temp_max_T_2",68.8628150185566
"la_llave.temp_med_T_2",17.3980584577029
"la_llave.temp_min_T_2",30.9922626751977
"junin.temp_max_T_1",41.0422418451744
"junin.temp_med_T_1",6.57175825760942
"junin.temp_min_T_1",10.9226991758917
"tunuyan.temp_max_T_1",50.9424243983395
"tunuyan.temp_med_T_1",38.3795595483084
"tunuyan.temp_min_T_1",100
"agua_amarga.temp_max_T_1",49.2081853674408
"agua_amarga.temp_med_T_1",0
"agua_amarga.temp_min_T_1",31.9027283268997
"las_paredes.temp_max_T_1",83.3781541354513
"las_paredes.temp_med_T_1",21.6662195686217
"las_paredes.temp_min_T_1",56.2396349670436
"la_llave.temp_max_T_1",90.6809139448452
"la_llave.temp_med_T_1",34.681514656559
"la_llave.temp_min_T_1",52.9468438686401
