"","Overall"
"agua_amarga.temp_max_T_4",55.939202108293
"agua_amarga.humedad_max_T_4",0.22892732169222
"agua_amarga.temp_med_T_4",64.6897464011393
"agua_amarga.humedad_med_T_4",2.82411570672581
"agua_amarga.temp_min_T_4",62.315675414191
"agua_amarga.humedad_min_T_4",0.244661961276036
"agua_amarga.temp_max_T_3",60.5289234782678
"agua_amarga.humedad_max_T_3",0.240005304158736
"agua_amarga.temp_med_T_3",68.75179733239
"agua_amarga.humedad_med_T_3",2.95214420347997
"agua_amarga.temp_min_T_3",65.5655102504101
"agua_amarga.humedad_min_T_3",0.243617029859515
"agua_amarga.temp_max_T_2",67.7577508729195
"agua_amarga.humedad_max_T_2",0.213250279194858
"agua_amarga.temp_med_T_2",75.3731004331276
"agua_amarga.humedad_med_T_2",2.99936217187332
"agua_amarga.temp_min_T_2",71.1690093919023
"agua_amarga.humedad_min_T_2",0.160248143749938
"agua_amarga.temp_max_T_1",76.1452117489547
"agua_amarga.humedad_max_T_1",0.0896369166479582
"agua_amarga.temp_med_T_1",84.5296806413535
"agua_amarga.humedad_med_T_1",2.46874233611729
"agua_amarga.temp_min_T_1",81.8553043469876
"agua_amarga.humedad_min_T_1",0
"Y",100
