"","Overall"
"tunuyan.temp_max_T_3",55.6409249859093
"tunuyan.humedad_max_T_3",7.53379598809012
"tunuyan.temp_med_T_3",67.8292053932907
"tunuyan.humedad_med_T_3",0.276279055719791
"tunuyan.temp_min_T_3",58.7904315636796
"tunuyan.humedad_min_T_3",0
"tunuyan.temp_max_T_2",59.4344056624274
"tunuyan.humedad_max_T_2",8.55749386286896
"tunuyan.temp_med_T_2",72.725283737218
"tunuyan.humedad_med_T_2",0.727192627143832
"tunuyan.temp_min_T_2",64.5691378614398
"tunuyan.humedad_min_T_2",0.54493527336821
"tunuyan.temp_max_T_1",61.3980219919628
"tunuyan.humedad_max_T_1",9.50667265561615
"tunuyan.temp_med_T_1",79.4713656074368
"tunuyan.humedad_med_T_1",2.00738765235131
"tunuyan.temp_min_T_1",76.1658533903707
"tunuyan.humedad_min_T_1",2.65769330127067
"Y",100
