dataset,days,ncol,nrow,config_train,alg,ntree,mtry,var,ntree,t_run_s,nfrostorig,ntrain,nfrostsmote,RMSE,r2,Sensitivity,Acc,Precision,Specificity
dacc,1,35,5517,normal,rf,500,21,junin.temp_min_t,109.549,612,5516,NA,0.14,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,500,21,junin.temp_min_t,110.652,612,5516,NA,0.03,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,500,21,junin.temp_min_t,105.046,612,5202,2448,0.67,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,500,21,junin.temp_min_t,103.801,612,5202,2448,0.68,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,500,21,junin.temp_min_t,102.119,612,5202,2448,1.01,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,500,22,junin.temp_min_t,111.552,612,5516,NA,0.16,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,500,22,junin.temp_min_t,114.929,612,5516,NA,0.1,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,500,22,junin.temp_min_t,112.6,612,5516,NA,0.08,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,500,22,junin.temp_min_t,108.57,612,5202,2448,0.18,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,500,22,junin.temp_min_t,106.71,612,5202,2448,0.08,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,500,22,junin.temp_min_t,108.079,612,5202,2448,0.26,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,500,23,junin.temp_min_t,113.686,612,5516,NA,0.07,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,500,23,junin.temp_min_t,113.986,612,5516,NA,0.03,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,500,23,junin.temp_min_t,118.419,612,5516,NA,0.22,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,500,23,junin.temp_min_t,113.389,612,5202,2448,0.39,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,500,23,junin.temp_min_t,111.485,612,5202,2448,0.17,0,NA,1,NA,1
dacc,1,35,5517,smote,rf,500,23,junin.temp_min_t,109.765,612,5202,2448,0.25,0,NA,1,NA,1
dacc,1,35,5517,normal,rf,500,24,junin.temp_min_t,119.952,612,5516,NA,0.11,0,NA,1,NA,1
